outer_x,outer_y,outer_z,inner_x,inner_y,inner_z
604985.0128,5805247.09,2.878637882,604989.551,5805257.678,3.601089335
604982.9944,5805248.079,2.808474071,604986.2573,5805259.145,3.606628306
604980.7345,5805249.077,2.743251133,604983.058,5805260.137,3.610379663
604978.2618,5805249.887,2.682478573,604979.9171,5805260.915,3.610926978
604975.6246,5805250.322,2.624832671,604976.7389,5805261.358,3.609939413
604972.9871,5805250.744,2.57239927,604973.3785,5805261.525,3.605998349
604970.3392,5805250.548,2.5262677,604969.9636,5805261.363,3.598634955
604967.7432,5805250.371,2.488285398,604966.5672,5805260.971,3.586694588
604965.2351,5805249.661,2.458173322,604963.1772,5805260.277,3.573339868
604962.6927,5805248.904,2.434624037,604959.9183,5805259.275,3.559825901
604960.17,5805247.95,2.418200221,604956.6454,5805258.121,3.54723225
604957.8727,5805246.696,2.407315765,604953.3191,5805256.513,3.536109264
604955.8694,5805245.368,2.401668741,604949.8789,5805254.483,3.527919303
604953.91,5805243.882,2.397834668,604946.5618,5805252.062,3.523462924
604951.8384,5805241.963,2.395725203,604943.6938,5805249.423,3.524291966
604949.6966,5805239.746,2.396005154,604941.0453,5805246.656,3.530287453
604947.6774,5805237.196,2.399197321,604938.5566,5805243.71,3.539052451
604945.8816,5805234.474,2.404842973,604936.1726,5805240.37,3.545690949
604944.329,5805231.73,2.41315545,604934.0338,5805236.329,3.547539902
604942.9837,5805228.811,2.423952384,604932.4963,5805231.701,3.541269489
604941.9401,5805225.281,2.435479948,604931.6382,5805227.256,3.52553546
604941.2171,5805221.401,2.448458023,604931.2449,5805222.716,3.496578973
604941.4928,5805217.327,2.461990877,604931.1897,5805217.864,3.447918702
604942.1566,5805213.05,2.475389928,604931.5166,5805212.986,3.380722613
604942.855,5805208.55,2.486307851,604931.9926,5805208.012,3.301088688
604943.6358,5805203.866,2.493896194,604932.6957,5805202.839,3.210703034
604944.5369,5805198.904,2.49499505,604933.6319,5805197.513,3.109180382
604945.4951,5805193.63,2.491817336,604934.6039,5805191.977,3.00555855
604946.5084,5805188.049,2.485751366,604935.6383,5805186.197,2.910926366
604947.5735,5805182.183,2.479253196,604936.8269,5805180.159,2.835761885
604948.6835,5805176.069,2.475865116,604938.0761,5805173.81,2.786695061
604949.915,5805169.676,2.47668804,604939.382,5805167.173,2.771854387
604951.2146,5805162.995,2.478511681,604940.7443,5805160.25,2.792857377
604952.5697,5805156.026,2.479805868,604942.1627,5805153.044,2.82494677
604954.004,5805148.645,2.485862201,604943.6048,5805145.716,2.846013462
604955.4958,5805140.977,2.493995533,604945.0774,5805138.231,2.851090497
604957.0272,5805133.099,2.498549727,604946.603,5805130.479,2.84609129
604958.6056,5805124.984,2.49890967,604948.1819,5805122.457,2.846477405
604960.2322,5805116.614,2.498668142,604949.8137,5805114.16,2.840287201
604961.9114,5805107.978,2.505659776,604951.5017,5805105.584,2.824154836
604963.6452,5805099.06,2.523745522,604953.2455,5805096.724,2.799412214
604965.4333,5805089.85,2.556143462,604955.0441,5805087.584,2.769032134
604967.2765,5805080.343,2.607782882,604956.9012,5805078.146,2.720633522
604969.1765,5805070.534,2.673167978,604958.818,5805068.404,2.652821428
604971.137,5805060.421,2.73532326,604960.796,5805058.354,2.583616074
604973.1568,5805049.997,2.779965346,604962.835,5805047.992,2.530810919
604975.2379,5805039.258,2.787969806,604964.9135,5805037.309,2.498884403
604977.3816,5805028.196,2.762352344,604967.0198,5805026.292,2.485450485
604979.5824,5805016.837,2.767267858,604969.186,5805014.961,2.487890419
604981.5987,5805006.431,2.856690811,604971.1681,5805004.596,2.486816933
604983.3354,5804997.472,2.992387632,604972.8693,5804995.697,2.478064503
604984.8707,5804989.547,3.136800125,604974.3654,5804987.872,2.471889116
604986.227,5804982.24,3.264291307,604975.5989,5804980.791,2.467853763
604987.313,5804975.164,3.363670646,604976.6238,5804974.615,2.463443313
604987.7679,5804968.084,3.431749852,604977.3359,5804968.738,2.454054991
604987.8159,5804960.951,3.470899191,604977.6972,5804962.902,2.441598828
604987.0141,5804953.987,3.481652816,604977.2922,5804957.084,2.427921432
604985.4215,5804947.079,3.471675166,604976.0313,5804951.229,2.41654521
604983.0192,5804940.283,3.450282466,604973.9072,5804945.453,2.408767564
604979.9177,5804933.808,3.433470847,604971.0106,5804939.768,2.407134089
604975.7483,5804927.72,3.43298204,604967.4506,5804934.404,2.410657284
604970.573,5804922.044,3.449400953,604963.2608,5804929.421,2.416298603
604964.5796,5804916.925,3.473706469,604958.3775,5804924.88,2.43083247
604957.8899,5804912.575,3.493493123,604952.7971,5804920.929,2.456938599
604950.6266,5804908.942,3.498717152,604946.5302,5804917.729,2.48975078
604942.8625,5804906.228,3.476309581,604939.7328,5804915.454,2.515661408
604934.7886,5804904.852,3.410880961,604932.532,5804914.147,2.53269408
604926.7149,5804904.246,3.310811866,604925.0057,5804913.415,2.542720518
604918.5255,5804903.868,3.181710261,604917.238,5804912.741,2.543234113
604910.0655,5804903.533,3.042840137,604909.2744,5804912.399,2.536734683
604901.4419,5804903.192,2.928310079,604900.9592,5804912.109,2.520851782
604892.5683,5804903.003,2.863518546,604892.3033,5804912.03,2.496465157
604883.4269,5804902.826,2.866854179,604883.326,5804912.019,2.470550186
604873.9958,5804902.642,2.928572152,604874.0442,5804912.133,2.458917275
604864.2493,5804902.454,3.029592268,604864.4878,5804912.249,2.474796446
604854.1892,5804902.726,3.146148871,604854.6521,5804912.37,2.516191568
604843.806,5804903.215,3.286870647,604844.5304,5804912.494,2.590383009
604832.9398,5804904.066,3.495918311,604834.3227,5804913.249,2.708520805
604821.7221,5804905.542,3.773513027,604824.022,5804915.239,2.864498105
604810.2121,5804907.879,4.115505109,604813.6698,5804918.164,3.061053249
604798.8243,5804911.364,4.495609964,604803.2486,5804922.217,3.313098277
604787.4317,5804916.205,4.889132698,604793.0194,5804927.122,3.634022914
604776.0775,5804922.636,5.287079249,604783.1112,5804932.74,4.015774742
604765.7014,5804930.599,5.658125797,604773.4041,5804939.584,4.428202027
604755.9446,5804939.474,6.002546334,604763.9476,5804947.386,4.836983435
604746.785,5804949.467,6.327204493,604755.1685,5804956.275,5.208349459
604738.2696,5804960.358,6.587799229,604747.3035,5804966.358,5.516727609
604731.2574,5804972.511,6.775347407,604740.6158,5804977.547,5.741405101
604725.6595,5804985.816,6.880331851,604735.1992,5804989.553,5.869268903
604721.1608,5804999.578,6.931421603,604730.9825,5805002.352,5.92808559
604717.7978,5805013.854,6.947152147,604727.6968,5805015.721,5.972799639
604715.4838,5805028.751,6.964287159,604725.7734,5805029.562,6.024700628
604715.1264,5805044.061,6.939225343,604725.4789,5805043.821,6.074113891
604716.564,5805059.489,6.828726161,604726.8253,5805058.32,6.07897906
604719.6579,5805074.921,6.678283179,604729.4539,5805072.931,6.05748497
604724.1009,5805090.278,6.551065122,604734.1708,5805087.317,6.047646999
604729.4103,5805105.371,6.453700965,604739.4583,5805101.982,6.046090505
604735.3045,5805120.492,6.361225123,604745.0664,5805116.939,6.045275002
604741.3016,5805135.879,6.223169876,604750.8056,5805132.244,6.034568507
604747.3923,5805151.508,6.091604322,604756.6969,5805147.955,6.012510534
604753.6034,5805167.445,6.002537355,604762.7883,5805163.961,5.968961152
604759.9363,5805183.697,5.924275329,604769.0695,5805180.256,5.88725763
604766.391,5805200.26,5.831447846,604775.4729,5805196.868,5.784762505
604772.9715,5805217.145,5.683459336,604781.9986,5805213.798,5.663455016
604779.6788,5805234.356,5.519852536,604788.6461,5805231.044,5.528542862
604786.5127,5805251.891,5.355562066,604795.4168,5805248.607,5.379461238
604793.4697,5805269.742,5.228445547,604802.3074,5805266.483,5.246816944
604800.2347,5805287.102,5.137543426,604808.9436,5805283.7,5.156146928
604807.4187,5805305.535,5.103568791,604816.0595,5805302.16,5.118221863
604814.7117,5805324.249,5.103532023,604823.3621,5805320.87,5.118541348
604822.1086,5805343.232,5.106955281,604830.7829,5805339.844,5.116148374
604829.6094,5805362.477,5.094589584,604838.3065,5805359.081,5.110173524
