outer_x,outer_y,outer_z,inner_x,inner_y,inner_z
504988.33410078345,5737915.911461889,286.59780347034996,504991.4557270929,5737909.440790864,286.3181014988098
504983.5900324023,5737913.898044607,286.898268897312,504987.4735480615,5737907.28827057,286.6277382042798
504978.4635571354,5737911.405826622,287.25616014541936,504982.68961666577,5737904.4138514735,286.93623998346743
504973.2568058364,5737908.873412568,287.6334554765442,504978.56382422,5737901.733910974,287.31951730831474
504967.84224668506,5737906.230399525,287.95840815230156,504974.3541879949,5737898.32082602,287.613009783895
504963.35277670634,5737904.053832169,288.2880368514299,504970.5735627919,5737895.225672753,287.8779344263284
504958.8387152909,5737901.025578622,288.6072864400133,504966.4316528549,5737891.828771617,288.17617261219874
504954.53339657205,5737897.676072333,288.90558277337374,504961.4880980636,5737887.9330425905,288.5465260702014
504949.5906359755,5737893.864813399,289.2622955260277,504956.2003323435,5737884.26772419,289.0097581439921
504945.034283808,5737890.362188282,289.5446134812012,504952.15038717305,5737881.347717993,289.30838523722315
504940.3363122028,5737886.443193048,289.83925086353577,504947.68311528815,5737877.644896973,289.66631668912686
504935.29650858557,5737882.131292252,290.1829817883616,504942.6113098495,5737873.415589608,290.07797706800943
504930.2327025963,5737877.80248361,290.5545984560677,504937.58884422656,5737869.15837897,290.49996304172373
504925.37395150436,5737873.649263671,290.86710673185536,504932.7083384085,5737865.012663454,290.91976376633596
504920.8502055777,5737869.738529421,291.1883409728732,504928.4446363478,5737861.313865929,291.25219268550694
504916.1656366621,5737865.383643226,291.52829129778667,504923.80942053476,5737857.058658642,291.6848667414574
504911.30847760255,5737860.839079442,291.8552434130215,504918.94999227073,5737852.585366111,292.0737716181263
504906.54123903124,5737856.375856658,292.2108432781965,504914.1627646803,5737848.144498493,292.5280322386081
504901.8336214653,5737851.969433741,292.50453887189656,504909.5601303674,5737843.847462015,292.87493401842613
504897.22549160843,5737847.61067753,292.8925105185591,504904.99115320586,5737839.470498898,293.2879154213142
504892.5950439723,5737843.131963784,293.2832239382696,504900.5764026022,5737835.187931997,293.64363910397327
504888.35681524174,5737839.027065413,293.5899559633506,504896.5733214273,5737831.0556042995,293.9813775055983
504885.54337661224,5737836.360491266,293.8401549753016,504892.99307942804,5737827.684477463,294.21275638601367
504882.92889385036,5737833.9647407755,294.08746113937127,504889.6657820422,5737825.007459535,294.46571976015616
504880.5496218309,5737831.97913261,294.2908991654107,504886.6452309102,5737822.813286981,294.6567766045673
504878.0867627009,5737830.342742048,294.529500220595,504883.4790297265,5737820.893343605,294.8452350644899
504875.381969301,5737828.920269032,294.7495681731392,504880.0790008564,5737819.133128098,295.0557106169708
504872.69974289055,5737827.725141726,294.9323560294993,504876.4993865202,5737817.590360111,295.2763983914588
504869.9942457066,5737826.679565335,295.13249479647635,504872.71309756784,5737816.398843034,295.4938552241713
504866.944202098,5737825.751917,295.3243820957192,504868.75511219684,5737815.49868367,295.70115770297537
504863.5309133917,5737824.98930322,295.53666218754216,504864.7336540462,5737814.904506693,295.9178197468356
504860.0863641157,5737824.503212067,295.817775739567,504860.7343867648,5737814.557056876,296.10082239719867
504856.82935272483,5737824.285167209,296.0572814741951,504856.6771995598,5737814.46462201,296.3386789528449
504853.4814745677,5737824.344276538,296.24910294565956,504852.52993756987,5737814.672442031,296.5591634999616
504850.15147050493,5737824.592158205,296.4816010769416,504848.62389755633,5737815.17789205,296.7442896249075
504847.02129784675,5737824.995007744,296.672496114228,504844.90674915194,5737815.893231912,296.92978104006215
504843.53067287686,5737825.926543342,296.9404764659832,504840.7195273256,5737817.09229068,297.1457973207899
504838.5305025803,5737827.748220928,297.22032744951264,504835.3015712906,5737818.966384303,297.49897151943134
504832.53719953384,5737829.941980781,297.6796531616204,504829.2049332749,5737821.282868013,297.86815264214164
504826.35546762974,5737832.202464593,298.0262658275947,504823.1351088371,5737823.570229629,298.2290141886561
504820.33314459125,5737834.405049102,298.45052814312254,504817.25820381753,5737825.733312836,298.5601195108007
504814.9779280029,5737836.370672493,298.82248952639844,504812.0010154617,5737827.562055279,298.90164691814016
504809.4430337764,5737838.112001689,299.21611745707827,504806.74077995465,5737829.235003195,299.16108383749105
504803.3947029805,5737839.84241365,299.54454971457795,504800.85850610596,5737831.0007214565,299.5101576952039
504797.42866071785,5737841.552726768,299.95220685860136,504795.01361901965,5737832.58968286,299.86390036641825
504791.35767555644,5737843.154385109,300.3560599379821,504789.1113043391,5737834.130276391,300.19227374517857
504785.8552216558,5737844.578724337,300.7080117806351,504783.7060040946,5737835.447540849,300.4801343139277
504781.029793711,5737845.748129476,301.01609593779926,504779.2136128473,5737836.400225581,300.76526741957883
504775.99428992975,5737846.426834881,301.3103184331061,504774.5538437403,5737837.241761324,301.0440230284871
