outer_x,outer_y,outer_z,inner_x,inner_y,inner_z
592896.9869486961,5769656.556396589,0.0,592901.9877497265,5769660.246312429,0.0
592905.0567621833,5769645.5878125485,0.0,592910.4299389303,5769649.518746687,0.0
592913.0229467511,5769634.750660778,0.0,592920.4020586294,5769640.269250534,0.0
592922.2566936216,5769623.078351749,0.0,592929.6368200489,5769629.189187347,0.0
592931.9476404197,5769611.538672108,0.0,592939.0129033017,5769617.45847997,0.0
592941.9494945753,5769599.634384782,0.0,592949.1377327289,5769605.70845558,0.0
592951.080362108,5769588.726829574,0.0,592958.4187558794,5769594.932259958,0.0
592955.2342358816,5769583.68003471,0.0,592963.2559145741,5769588.978216445,0.0
592957.8978414843,5769579.519148436,0.0,592966.0340751876,5769582.205930901,0.0
592958.7962114926,5769575.216267188,0.0,592967.6274686516,5769574.903459987,0.0
